1,-3.1878,55.9444,240,-3.1879500000000003,55.94414019237887,null
2,-3.1879500000000003,55.94414019237887,240,-3.1881000000000004,55.94388038475773,cubs.trucks.help
3,-3.1881000000000004,55.94388038475773,130,-3.188292836282906,55.94411019809067,null
4,-3.188292836282906,55.94411019809067,120,-3.1884428362829063,55.944370005711804,trades.rare.cable
5,-3.1884428362829063,55.944370005711804,240,-3.1885928362829064,55.94411019809067,null
6,-3.1885928362829064,55.94411019809067,240,-3.1887428362829064,55.943850390469535,null
7,-3.1887428362829064,55.943850390469535,240,-3.1888928362829065,55.9435905828484,labels.hotels.alert
8,-3.1888928362829065,55.9435905828484,110,-3.188995442325904,55.94387249063464,null
9,-3.188995442325904,55.94387249063464,110,-3.1890980483689018,55.94415439842088,spoon.invest.every
10,-3.1890980483689018,55.94415439842088,210,-3.1893578559900373,55.94400439842088,null
11,-3.1893578559900373,55.94400439842088,220,-3.189587669322973,55.943811562137974,burn.spot.across
12,-3.189587669322973,55.943811562137974,130,-3.189780505605879,55.94404137547091,cliff.asleep.wedge
13,-3.189780505605879,55.94404137547091,190,-3.1900759479317826,55.94398928101761,null
14,-3.1900759479317826,55.94398928101761,180,-3.190375947931783,55.94398928101761,pump.wheels.hulk
15,-3.190375947931783,55.94398928101761,290,-3.190273341888785,55.94370737323137,null
16,-3.190273341888785,55.94370737323137,290,-3.1901707358457876,55.94342546544513,null
17,-3.1901707358457876,55.94342546544513,300,-3.1900207358457875,55.943165657824,shows.fries.lamp
18,-3.1900207358457875,55.943165657824,350,-3.1897252935198837,55.943113563370694,null
19,-3.1897252935198837,55.943113563370694,350,-3.18942985119398,55.94306146891739,null
20,-3.18942985119398,55.94306146891739,350,-3.189134408868076,55.94300937446409,region.passes.pencil
21,-3.189134408868076,55.94300937446409,210,-3.1893942164892115,55.94285937446409,null
22,-3.1893942164892115,55.94285937446409,180,-3.1896942164892117,55.94285937446409,null
23,-3.1896942164892117,55.94285937446409,250,-3.1897968225322093,55.942577466677854,hooked.shine.third
24,-3.1897968225322093,55.942577466677854,160,-3.190078730318445,55.942680072720854,null
25,-3.190078730318445,55.942680072720854,160,-3.1903606381046807,55.942782678763855,null
26,-3.1903606381046807,55.942782678763855,170,-3.1906560804305846,55.94283477321716,tonic.bliss.cove
27,-3.1906560804305846,55.94283477321716,130,-3.1908489167134904,55.94306458655009,null
28,-3.1908489167134904,55.94306458655009,140,-3.191078730046426,55.943257422833,meal.feed.large
29,-3.191078730046426,55.943257422833,90,-3.191078730046426,55.943557422833,null
30,-3.191078730046426,55.943557422833,90,-3.191078730046426,55.943857422833005,null
31,-3.191078730046426,55.943857422833005,100,-3.191130824499726,55.94415286515891,null
32,-3.191130824499726,55.94415286515891,90,-3.191130824499726,55.944452865158915,null
33,-3.191130824499726,55.944452865158915,100,-3.191182918953026,55.94474830748482,null
34,-3.191182918953026,55.94474830748482,90,-3.191182918953026,55.945048307484825,null
35,-3.191182918953026,55.945048307484825,100,-3.191235013406326,55.94534374981073,null
36,-3.191235013406326,55.94534374981073,90,-3.191235013406326,55.945643749810735,skins.engage.best
37,-3.191235013406326,55.945643749810735,80,-3.191182918953026,55.94593919213664,simple.rust.audio
38,-3.191182918953026,55.94593919213664,0,-3.190882918953026,55.94593919213664,null
39,-3.190882918953026,55.94593919213664,10,-3.190587476627122,55.945991286589944,null
40,-3.190587476627122,55.945991286589944,0,-3.190287476627122,55.945991286589944,null
41,-3.190287476627122,55.945991286589944,10,-3.189992034301218,55.946043381043246,love.behind.orchestra
42,-3.189992034301218,55.946043381043246,280,-3.189939939847918,55.94574793871734,null
43,-3.189939939847918,55.94574793871734,290,-3.1898373338049204,55.9454660309311,turkey.limit.ramp
44,-3.1898373338049204,55.9454660309311,330,-3.189577526183785,55.9453160309311,null
45,-3.189577526183785,55.9453160309311,330,-3.1893177185626493,55.945166030931105,number.exist.rate
46,-3.1893177185626493,55.945166030931105,20,-3.1890358107764136,55.945268636974106,null
47,-3.1890358107764136,55.945268636974106,20,-3.188753902990178,55.94537124301711,null
48,-3.188753902990178,55.94537124301711,20,-3.188471995203942,55.94547384906011,null
49,-3.188471995203942,55.94547384906011,20,-3.1881900874177065,55.94557645510311,null
50,-3.1881900874177065,55.94557645510311,30,-3.187930279796571,55.945726455103106,null
51,-3.187930279796571,55.945726455103106,20,-3.1876483720103352,55.94582906114611,null
52,-3.1876483720103352,55.94582906114611,30,-3.1873885643891997,55.945979061146105,slips.mass.baking
53,-3.1873885643891997,55.945979061146105,310,-3.187195728106294,55.94574924781317,null
54,-3.187195728106294,55.94574924781317,310,-3.187002891823388,55.94551943448023,spent.spoon.bolt
